Time	1st	2nd	3rd	4th	5th	6th	7th	8th	9th	10th
0.366	-0.16	0.28	0.128	-0.12	-0.248	-0.992	-0.128	0.312	-0.2	-0.992
0.368	0.024	0.248	0.248	-0.28	-0.064	-0.992	-0.32	0.24	0.056	-0.992
0.37	0.184	0.064	0.304	-0.192	0.168	-0.992	-0.248	0.032	0.28	-0.992
0.372	0.264	-0.16	0.16	-0.16	0.248	-0.992	-0.048	-0.16	0.304	-0.992
0.374	0.256	-0.312	-0.088	0.112	0.24	-0.992	0.08	-0.288	0.16	-0.992
0.376	-0.016	-0.256	-0.208	0.304	0.128	-0.992	0.248	-0.256	0	-0.992
0.378	-0.208	-0.04	-0.288	0.352	-0.128	-0.992	0.264	-0.056	-0.144	-0.992
0.38	-0.32	0.192	-0.176	0.104	-0.232	-0.992	0.12	0.152	-0.336	-0.992
0.382	-0.208	0.28	0.112	-0.056	-0.296	-0.992	-0.056	0.312	-0.192	-0.992
0.384	0	0.256	0.304	-0.232	-0.104	-0.992	-0.24	0.232	0.032	-0.992
0.386	0.128	0.048	0.304	-0.232	0.072	0.232	-0.312	0.048	0.152	-0.992
0.388	0.28	-0.152	0.176	-0.136	0.216	0.304	-0.064	-0.088	0.272	-0.992
0.39	0.28	-0.272	0.064	0	0.344	0.168	0.088	-0.232	0.256	-0.992
0.392	0.032	-0.288	-0.216	0.208	0.176	0.04	0.2	-0.184	0.024	-0.992
0.394	-0.112	-0.112	-0.336	0.28	-0.088	-0.16	0.312	-0.144	-0.104	-0.992
0.396	-0.304	0.136	-0.208	0.304	-0.216	-0.336	0.176	0.104	-0.264	-0.992
0.398	-0.28	0.272	-0.056	0.056	-0.288	-0.248	-0.016	0.152	-0.304	-0.992
0.4	-0.032	0.264	0.176	-0.168	-0.184	0.008	-0.288	0.256	-0.072	-0.992
0.402	-0.992	0.152	0.256	-0.264	0	0.224	-0.264	0.104	0.168	-0.992
0.404	-0.992	-0.032	0.32	-0.144	0.216	0.304	-0.2	-0.024	0.224	-0.992
0.406	-0.992	-0.264	0.032	-0.032	0.328	0.256	0.08	-0.168	0.248	-0.992
0.408	-0.992	-0.296	-0.112	0.048	0.24	0.064	0.096	-0.272	0.152	-0.992
0.41	-0.992	-0.208	-0.288	0.304	0	-0.136	0.264	-0.152	-0.056	-0.992
0.412	-0.992	0.04	-0.248	0.176	-0.176	-0.264	0.24	0.008	-0.216	-0.992
0.414	-0.992	0.232	-0.104	0.136	-0.312	-0.24	0.072	0.216	-0.288	-0.992
0.416	-0.992	0.328	0.144	0.048	-0.224	-0.008	-0.176	0.24	-0.16	-0.992
0.418	-0.992	0.176	0.232	-0.256	-0.024	0.152	-0.304	0.232	0	-0.992
0.42	-0.992	0.008	0.288	-0.288	0.192	0.264	-0.232	0.104	0.232	-0.992
0.422	-0.992	-0.216	0.152	-0.16	0.224	0.312	-0.08	-0.184	0.328	-0.992
0.424	-0.992	-0.264	-0.096	0.072	0.264	0.168	0.176	-0.296	0.176	-0.992
0.426	-0.992	-0.248	-0.232	0.232	0.104	-0.112	0.28	-0.2	-0.024	-0.992
0.428	-0.992	-0.096	-0.304	0.272	-0.072	-0.264	0.256	-0.008	-0.184	-0.992
0.43	-0.992	0.16	-0.208	0.232	-0.248	-0.288	0.176	0.128	-0.28	-0.992
0.432	-0.992	0.28	0.024	0.024	-0.28	-0.144	-0.08	0.328	-0.248	-0.992
0.434	-0.992	0.264	0.232	-0.208	-0.12	-0.016	-0.264	0.2	0	-0.992
0.436	-0.992	0.072	0.224	-0.328	0.144	0.152	-0.264	0.112	0.144	-0.992
