Time	1st	2nd	3rd	4th	5th	6th	7th	8th	9th	10th
0.478	-0.296	-0.104	-0.992	-0.992	0.04	-0.992	-0.992	0.248	-0.992	-0.16
0.48	-0.312	-0.304	-0.992	-0.992	-0.128	-0.992	-0.992	0.072	-0.992	-0.264
0.482	-0.128	-0.232	-0.992	-0.992	-0.16	-0.992	-0.992	-0.056	-0.992	-0.28
0.484	0.136	-0.104	-0.992	-0.992	-0.32	-0.992	-0.992	-0.264	-0.992	-0.08
0.486	0.256	0.2	-0.992	-0.992	-0.072	-0.992	-0.992	-0.288	-0.992	0.096
0.488	0.224	0.2	-0.992	-0.992	0.12	-0.992	-0.992	-0.128	-0.992	0.296
0.49	0.128	0.232	-0.992	-0.992	0.232	-0.992	-0.992	0.048	-0.992	0.248
0.492	-0.088	0.128	-0.992	-0.992	0.264	-0.992	-0.992	0.248	-0.992	0.176
0.494	-0.256	-0.176	-0.992	-0.992	0.16	-0.992	-0.992	0.256	-0.992	-0.128
0.496	-0.36	-0.2	-0.992	-0.992	-0.112	-0.992	-0.992	0.136	-0.992	-0.312
0.498	-0.176	-0.288	-0.992	-0.992	-0.336	-0.992	-0.992	-0.072	-0.992	-0.352
0.5	0.072	-0.28	-0.992	-0.992	-0.312	-0.992	-0.992	-0.264	-0.992	-0.176
0.502	0.232	0.096	-0.992	-0.992	-0.184	-0.992	-0.992	-0.312	-0.992	0.024
0.504	0.272	0.168	-0.992	-0.992	0.08	-0.992	-0.992	-0.272	-0.992	0.232
0.506	0.184	0.304	-0.992	-0.992	0.208	-0.992	-0.992	0.008	-0.992	0.256
0.508	-0.024	0.232	-0.992	-0.992	0.352	-0.992	-0.992	0.16	-0.992	0.256
0.51	-0.232	-0.032	-0.992	-0.992	0.184	-0.992	-0.992	0.28	-0.992	0.024
0.512	-0.344	-0.248	-0.992	-0.992	-0.08	-0.992	-0.992	0.2	-0.992	-0.168
0.514	-0.248	-0.248	-0.992	-0.992	-0.2	-0.992	-0.992	0.064	-0.992	-0.312
0.516	-0.064	-0.232	-0.992	-0.992	-0.32	-0.992	-0.992	-0.184	-0.992	-0.248
0.518	0.184	0.024	0.176	-0.992	-0.304	-0.992	-0.992	-0.352	-0.992	-0.008
0.52	0.304	0.176	0.256	-0.992	-0.056	-0.992	-0.992	-0.312	-0.992	0.152
0.522	0.232	0.264	0.272	-0.992	0.168	-0.992	-0.992	-0.144	-0.992	0.336
0.524	0.024	0.24	0.072	-0.992	0.264	0.16	-0.992	0.168	-0.992	0.24
0.526	-0.128	-0.032	-0.112	-0.992	0.304	-0.008	-0.992	0.216	-0.992	0.032
0.528	-0.352	-0.176	-0.248	-0.992	0.072	-0.288	-0.992	0.296	-0.992	-0.08
0.53	-0.28	-0.28	-0.272	-0.992	-0.024	-0.256	-0.992	0.144	-0.992	-0.272
0.532	-0.144	-0.304	-0.056	-0.992	-0.296	-0.288	-0.992	-0.128	-0.992	-0.296
0.534	0.136	-0.056	0.104	-0.992	-0.304	0.072	-0.992	-0.272	-0.992	-0.104
0.536	0.208	0.088	0.24	-0.992	-0.096	0.248	-0.992	-0.312	-0.992	0.104
0.538	0.248	0.232	0.248	-0.992	0.088	0.384	-0.992	-0.104	-0.992	0.248
0.54	0.128	0.232	0.12	-0.992	0.232	0.192	-0.992	0.096	-0.992	0.28
