Time	1st	2nd	3rd	4th	5th
0.874	4	2.4	2.4	2.4	3.2
0.876	4	2.4	2.4	2.4	2.4
0.878	4	3.2	1.6	2.4	2.4
0.88	4	2.4	1.6	2.4	2.4
0.882	3.2	2.4	2.4	2.4	3.2
0.884	3.2	2.4	2.4	2.4	2.4
0.886	4	2.4	1.6	1.6	2.4
0.888	4	2.4	1.6	2.4	2.4
0.89	4.8	2.4	1.6	2.4	1.6
0.892	4	2.4	1.6	2.4	3.2
0.894	4	2.4	2.4	1.6	3.2
0.896	4	2.4	3.2	1.6	3.2
0.898	4	3.2	2.4	1.6	3.2
0.9	3.2	2.4	2.4	2.4	2.4
0.902	4	2.4	2.4	2.4	2.4
0.904	4	2.4	2.4	2.4	2.4
0.906	3.2	2.4	2.4	2.4	3.2
0.908	4	3.2	1.6	1.6	3.2
0.91	3.2	2.4	1.6	2.4	2.4
0.912	4	3.2	2.4	3.2	2.4
0.914	4	2.4	2.4	2.4	2.4
0.916	4	2.4	2.4	2.4	3.2
0.918	4	3.2	2.4	2.4	3.2
0.92	3.2	2.4	2.4	0.8	2.4
0.922	4	3.2	1.6	2.4	2.4
0.924	4	3.2	2.4	2.4	2.4
0.926	3.2	3.2	1.6	2.4	2.4
0.928	3.2	2.4	2.4	1.6	2.4
0.93	4	1.6	2.4	2.4	2.4
0.932	4	2.4	1.6	2.4	2.4
0.934	4	2.4	2.4	1.6	2.4
0.936	3.2	3.2	1.6	3.2	2.4
0.938	4	2.4	2.4	2.4	2.4
0.94	4	3.2	2.4	1.6	2.4
0.942	4	2.4	2.4	2.4	2.4
0.944	4.8	2.4	2.4	2.4	3.2
0.946	4	3.2	1.6	2.4	2.4
0.948	4	3.2	2.4	2.4	2.4
0.95	4	2.4	2.4	1.6	2.4
0.952	3.2	1.6	2.4	2.4	3.2
0.954	4	1.6	3.2	2.4	1.6
0.956	4	2.4	1.6	1.6	2.4
0.958	4	2.4	2.4	2.4	2.4
0.96	3.2	2.4	0.8	2.4	1.6
0.962	4	2.4	2.4	0.8	2.4
0.964	4	2.4	0.8	2.4	2.4
0.966	4	2.4	1.6	1.6	1.6
0.968	4	2.4	2.4	2.4	2.4
0.97	4	3.2	2.4	1.6	2.4
0.972	4	2.4	1.6	1.6	2.4
0.974	3.2	2.4	2.4	2.4	2.4
0.976	4	2.4	1.6	2.4	0.8
0.978	4	2.4	2.4	2.4	2.4
0.98	4	2.4	1.6	1.6	2.4
0.982	4	2.4	2.4	1.6	2.4
0.984	3.2	2.4	2.4	2.4	2.4
0.986	3.2	2.4	2.4	1.6	3.2
0.988	3.2	2.4	2.4	2.4	2.4
0.99	4	2.4	1.6	2.4	3.2
0.992	4	2.4	2.4	1.6	2.4
0.994	3.2	2.4	2.4	1.6	2.4
0.996	4	1.6	2.4	2.4	2.4
0.998	4	2.4	2.4	3.2	2.4
1	4	2.4	1.6	2.4	2.4
1.002	3.2	2.4	1.6	2.4	2.4
1.004	3.2	2.4	1.6	0.8	2.4
1.006	3.2	1.6	2.4	1.6	2.4
1.008	4	2.4	2.4	2.4	2.4
1.01	4	3.2	1.6	2.4	1.6
1.012	3.2	2.4	2.4	2.4	3.2
1.014	3.2	2.4	2.4	2.4	3.2
1.016	3.2	3.2	2.4	2.4	3.2
1.018	3.2	3.2	2.4	2.4	2.4
1.02	3.2	3.2	2.4	1.6	2.4
1.022	4	2.4	1.6	2.4	3.2
1.024	4	2.4	1.6	1.6	3.2
1.026	3.2	2.4	2.4	1.6	3.2
1.028	3.2	3.2	1.6	1.6	3.2
1.03	4	3.2	1.6	2.4	2.4
1.032	4	3.2	3.2	2.4	2.4
1.034	3.2	2.4	1.6	2.4	2.4
1.036	3.2	3.2	1.6	2.4	1.6
1.038	3.2	2.4	2.4	1.6	1.6
1.04	4	2.4	1.6	2.4	2.4
1.042	4	4	2.4	2.4	3.2
1.044	4	2.4	2.4	1.6	3.2
1.046	4	2.4	2.4	2.4	2.4
1.048	3.2	2.4	2.4	2.4	2.4
1.05	4	3.2	1.6	3.2	2.4
1.052	3.2	3.2	2.4	2.4	3.2
1.054	4	1.6	1.6	2.4	2.4
1.056	4	3.2	2.4	2.4	2.4
1.058	3.2	2.4	2.4	2.4	2.4
1.06	4	2.4	1.6	2.4	3.2
1.062	4	2.4	2.4	2.4	3.2
1.064	4	2.4	1.6	2.4	2.4
1.066	3.2	3.2	1.6	1.6	3.2
1.068	4	2.4	2.4	2.4	2.4
1.07	3.2	1.6	1.6	2.4	3.2
1.072	2.4	2.4	1.6	1.6	2.4
1.074	3.2	2.4	2.4	2.4	2.4
1.076	4	3.2	1.6	2.4	3.2
1.078	3.2	2.4	0.8	2.4	1.6
1.08	4	3.2	2.4	2.4	3.2
1.082	3.2	1.6	2.4	2.4	2.4
1.084	3.2	3.2	2.4	1.6	2.4
1.086	3.2	3.2	2.4	2.4	2.4
1.088	4	2.4	1.6	2.4	1.6
1.09	4	3.2	2.4	2.4	3.2
1.092	3.2	2.4	1.6	3.2	2.4
1.094	3.2	2.4	1.6	2.4	2.4
1.096	4.8	1.6	2.4	2.4	3.2
1.098	3.2	2.4	2.4	2.4	2.4
1.1	3.2	2.4	2.4	2.4	3.2
1.102	3.2	1.6	3.2	2.4	2.4
1.104	4	2.4	2.4	1.6	3.2
1.106	3.2	2.4	2.4	2.4	2.4
1.108	3.2	2.4	2.4	2.4	3.2
1.11	3.2	2.4	2.4	2.4	3.2
1.112	3.2	3.2	2.4	2.4	2.4
1.114	3.2	2.4	2.4	1.6	2.4
1.116	3.2	3.2	1.6	2.4	2.4
1.118	3.2	2.4	2.4	3.2	2.4
