Time	1st	2nd	3rd	4th	5th
0.432	2.4	3.2	-102.4	3.2	3.2
0.434	3.2	3.2	-102.4	4	2.4
0.436	3.2	3.2	-102.4	2.4	3.2
0.438	-102.4	3.2	-102.4	2.4	3.2
0.44	-102.4	3.2	-102.4	2.4	3.2
0.442	-102.4	3.2	-102.4	3.2	3.2
0.444	-102.4	4	-102.4	3.2	2.4
0.446	-102.4	4	-102.4	3.2	3.2
0.448	-102.4	4	-102.4	3.2	2.4
0.45	-102.4	3.2	-102.4	3.2	3.2
0.452	-102.4	4	-102.4	2.4	2.4
0.454	-102.4	3.2	-102.4	2.4	2.4
0.456	-102.4	4	-102.4	3.2	3.2
0.458	-102.4	3.2	-102.4	2.4	2.4
0.46	-102.4	3.2	-102.4	2.4	3.2
0.462	-102.4	3.2	-102.4	2.4	2.4
0.464	-102.4	3.2	-102.4	3.2	3.2
0.466	-102.4	4.8	-102.4	3.2	2.4
0.468	-102.4	3.2	-102.4	2.4	2.4
0.47	-102.4	3.2	-102.4	3.2	3.2
0.472	-102.4	3.2	-102.4	2.4	3.2
0.474	-102.4	3.2	-102.4	3.2	2.4
0.476	-102.4	4	-102.4	2.4	2.4
0.478	-102.4	4	-102.4	3.2	4
0.48	-102.4	3.2	-102.4	2.4	3.2
0.482	-102.4	4	-102.4	2.4	2.4
0.484	-102.4	3.2	-102.4	3.2	2.4
0.486	-102.4	3.2	-102.4	3.2	3.2
0.488	-102.4	3.2	-102.4	2.4	2.4
0.49	-102.4	4	-102.4	2.4	3.2
0.492	-102.4	4	-102.4	3.2	3.2
0.494	-102.4	2.4	-102.4	3.2	3.2
0.496	-102.4	3.2	-102.4	3.2	3.2
0.498	-102.4	4	-102.4	3.2	2.4
0.5	-102.4	4	-102.4	3.2	2.4
0.502	-102.4	4	-102.4	3.2	3.2
0.504	-102.4	4	-102.4	3.2	3.2
0.506	-102.4	3.2	-102.4	3.2	3.2
0.508	-102.4	4	-102.4	2.4	3.2
0.51	-102.4	4	-102.4	3.2	3.2
0.512	-102.4	4	-102.4	2.4	3.2
0.514	-102.4	4	-102.4	2.4	3.2
0.516	-102.4	4	-102.4	3.2	2.4
0.518	-102.4	3.2	-102.4	1.6	2.4
0.52	-102.4	4	-102.4	3.2	4
0.522	-102.4	4	-102.4	4	3.2
0.524	-102.4	3.2	-102.4	3.2	4
0.526	-102.4	3.2	-102.4	3.2	3.2
0.528	-102.4	3.2	-102.4	3.2	2.4
0.53	-102.4	3.2	-102.4	2.4	3.2
0.532	-102.4	3.2	-102.4	2.4	3.2
0.534	-102.4	3.2	-102.4	2.4	3.2
0.536	-102.4	4	-102.4	2.4	2.4
0.538	-102.4	3.2	-102.4	2.4	2.4
0.54	-102.4	3.2	-102.4	2.4	3.2
0.542	-102.4	4	-102.4	3.2	2.4
0.544	-102.4	3.2	-102.4	3.2	2.4
0.546	-102.4	4	-102.4	2.4	2.4
0.548	-102.4	3.2	-102.4	3.2	2.4
0.55	-102.4	3.2	-102.4	2.4	2.4
0.552	-102.4	3.2	-102.4	2.4	3.2
0.554	-102.4	4	-102.4	3.2	3.2
0.556	-102.4	4	-102.4	3.2	2.4
0.558	-102.4	3.2	-102.4	3.2	2.4
0.56	-102.4	3.2	-102.4	3.2	3.2
0.562	-102.4	4	-102.4	2.4	3.2
0.564	-102.4	3.2	-102.4	3.2	3.2
0.566	-102.4	3.2	-102.4	2.4	3.2
0.568	-102.4	3.2	-102.4	3.2	2.4
0.57	-102.4	3.2	-102.4	3.2	3.2
0.572	-102.4	3.2	-102.4	3.2	3.2
0.574	-102.4	4	-102.4	3.2	2.4
0.576	-102.4	3.2	-102.4	3.2	3.2
0.578	-102.4	4	-102.4	3.2	2.4
0.58	-102.4	4	-102.4	3.2	3.2
0.582	-102.4	3.2	-102.4	3.2	3.2
0.584	-102.4	4	-102.4	2.4	3.2
0.586	-102.4	4	-102.4	2.4	4
0.588	-102.4	4	-102.4	3.2	2.4
0.59	-102.4	4	-102.4	3.2	3.2
0.592	-102.4	4	-102.4	2.4	3.2
0.594	-102.4	3.2	-102.4	3.2	3.2
0.596	-102.4	4	-102.4	2.4	2.4
0.598	-102.4	4	-102.4	2.4	3.2
0.6	-102.4	3.2	-102.4	4	3.2
0.602	-102.4	4	-102.4	2.4	4
0.604	-102.4	4	-102.4	3.2	3.2
0.606	-102.4	4	-102.4	2.4	2.4
0.608	-102.4	4	-102.4	2.4	2.4
0.61	-102.4	4	-102.4	2.4	2.4
0.612	-102.4	3.2	-102.4	3.2	3.2
0.614	-102.4	2.4	-102.4	2.4	3.2
0.616	-102.4	3.2	-102.4	3.2	3.2
0.618	-102.4	4	-102.4	4	2.4
0.62	-102.4	4	-102.4	2.4	3.2
0.622	-102.4	3.2	-102.4	3.2	2.4
0.624	-102.4	3.2	-102.4	3.2	3.2
0.626	-102.4	4	-102.4	2.4	3.2
0.628	-102.4	3.2	-102.4	2.4	2.4
0.63	-102.4	4	-102.4	3.2	3.2
0.632	-102.4	4.8	-102.4	3.2	2.4
0.634	-102.4	3.2	-102.4	2.4	2.4
0.636	-102.4	4	-102.4	3.2	2.4
0.638	-102.4	4.8	-102.4	2.4	2.4
0.64	-102.4	3.2	-102.4	3.2	3.2
0.642	-102.4	4.8	-102.4	3.2	3.2
0.644	-102.4	4	-102.4	2.4	3.2
0.646	-102.4	3.2	-102.4	3.2	2.4
0.648	-102.4	3.2	-102.4	3.2	3.2
0.65	-102.4	2.4	-102.4	3.2	3.2
0.652	-102.4	4	-102.4	3.2	3.2
0.654	-102.4	3.2	-102.4	2.4	4
0.656	-102.4	4.8	-102.4	2.4	3.2
0.658	-102.4	4	-102.4	3.2	3.2
0.66	-102.4	3.2	-102.4	2.4	3.2
0.662	-102.4	4	-102.4	3.2	4
0.664	-102.4	4	-102.4	3.2	2.4
0.666	-102.4	3.2	-102.4	2.4	2.4
0.668	-102.4	4	-102.4	3.2	3.2
0.67	-102.4	4	-102.4	3.2	3.2
0.672	-102.4	4	-102.4	2.4	3.2
0.674	-102.4	2.4	-102.4	2.4	4
0.676	-102.4	3.2	-102.4	2.4	2.4
0.678	-102.4	3.2	-102.4	3.2	2.4
0.68	-102.4	3.2	-102.4	4	3.2
0.682	-102.4	4	-102.4	3.2	3.2
0.684	-102.4	4	-102.4	3.2	3.2
0.686	-102.4	4	-102.4	2.4	3.2
0.688	-102.4	4	-102.4	2.4	3.2
0.69	-102.4	3.2	-102.4	2.4	3.2
0.692	-102.4	4	-102.4	3.2	3.2
0.694	-102.4	3.2	-102.4	2.4	2.4
0.696	-102.4	3.2	-102.4	1.6	3.2
0.698	-102.4	4	-102.4	3.2	3.2
0.7	-102.4	3.2	-102.4	3.2	3.2
0.702	-102.4	3.2	-102.4	2.4	3.2
0.704	-102.4	3.2	-102.4	2.4	4
0.706	-102.4	3.2	-102.4	3.2	2.4
0.708	-102.4	4	-102.4	2.4	3.2
0.71	-102.4	4	-102.4	2.4	3.2
0.712	-102.4	4	-102.4	2.4	2.4
0.714	-102.4	4	-102.4	2.4	3.2
0.716	-102.4	2.4	-102.4	3.2	3.2
0.718	-102.4	4	-102.4	3.2	2.4
0.72	-102.4	4	-102.4	2.4	2.4
0.722	-102.4	4	-102.4	4	3.2
0.724	-102.4	3.2	-102.4	3.2	3.2
0.726	-102.4	3.2	-102.4	2.4	3.2
0.728	-102.4	3.2	-102.4	3.2	3.2
0.73	-102.4	4	-102.4	2.4	2.4
0.732	-102.4	4	-102.4	2.4	3.2
0.734	-102.4	4	-102.4	2.4	2.4
0.736	-102.4	4	-102.4	3.2	4.8
0.738	-102.4	3.2	-102.4	2.4	2.4
0.74	-102.4	3.2	-102.4	3.2	2.4
0.742	-102.4	4	-102.4	3.2	3.2
0.744	-102.4	4	-102.4	2.4	3.2
0.746	-102.4	4	-102.4	3.2	3.2
0.748	-102.4	3.2	-102.4	2.4	3.2
0.75	-102.4	3.2	-102.4	3.2	3.2
0.752	-102.4	4	-102.4	2.4	3.2
0.754	-102.4	4	-102.4	3.2	3.2
0.756	-102.4	3.2	-102.4	3.2	3.2
0.758	-102.4	4	-102.4	3.2	3.2
0.76	-102.4	2.4	-102.4	3.2	2.4
0.762	-102.4	3.2	-102.4	3.2	3.2
0.764	-102.4	3.2	-102.4	3.2	2.4
0.766	-102.4	4	-102.4	3.2	2.4
0.768	-102.4	4	-102.4	3.2	2.4
0.77	-102.4	3.2	-102.4	2.4	3.2
0.772	-102.4	3.2	-102.4	2.4	3.2
0.774	-102.4	3.2	-102.4	3.2	2.4
0.776	-102.4	4	-102.4	2.4	3.2
0.778	-102.4	3.2	-102.4	3.2	2.4
0.78	-102.4	4	-102.4	2.4	4
0.782	-102.4	3.2	-102.4	2.4	2.4
0.784	-102.4	3.2	-102.4	2.4	2.4
0.786	-102.4	4	-102.4	3.2	4
0.788	-102.4	4	-102.4	3.2	3.2
0.79	-102.4	4	-102.4	3.2	2.4
0.792	-102.4	3.2	-102.4	3.2	2.4
0.794	-102.4	3.2	2.4	3.2	1.6
0.796	-102.4	4	2.4	2.4	1.6
0.798	-102.4	4	2.4	1.6	3.2
0.8	-102.4	3.2	2.4	3.2	3.2
0.802	-102.4	3.2	3.2	2.4	3.2
0.804	-102.4	3.2	3.2	2.4	2.4
0.806	-102.4	3.2	3.2	2.4	4
0.808	-102.4	4	3.2	3.2	3.2
0.81	-102.4	3.2	3.2	2.4	3.2
0.812	-102.4	3.2	3.2	2.4	3.2
0.814	-102.4	3.2	2.4	2.4	3.2
0.816	-102.4	3.2	2.4	3.2	3.2
0.818	-102.4	2.4	3.2	3.2	3.2
0.82	-102.4	2.4	3.2	2.4	3.2
0.822	-102.4	3.2	3.2	3.2	4
0.824	-102.4	3.2	1.6	2.4	2.4
0.826	-102.4	4	3.2	2.4	4
0.828	-102.4	3.2	2.4	2.4	4
0.83	-102.4	3.2	3.2	3.2	4
0.832	-102.4	4	3.2	3.2	2.4
0.834	-102.4	3.2	2.4	2.4	2.4
0.836	-102.4	3.2	3.2	3.2	4
0.838	-102.4	4	2.4	3.2	3.2
0.84	-102.4	3.2	3.2	3.2	3.2
0.842	-102.4	4	3.2	3.2	3.2
0.844	-102.4	4	3.2	2.4	2.4
0.846	-102.4	3.2	3.2	3.2	2.4
0.848	-102.4	3.2	1.6	3.2	3.2
0.85	-102.4	4	2.4	3.2	2.4
0.852	-102.4	3.2	3.2	3.2	3.2
0.854	-102.4	4	3.2	2.4	1.6
0.856	-102.4	3.2	3.2	2.4	2.4
0.858	-102.4	3.2	2.4	1.6	2.4
0.86	-102.4	2.4	2.4	3.2	3.2
0.862	-102.4	3.2	2.4	3.2	4
0.864	-102.4	4.8	4	3.2	2.4
0.866	-102.4	4	2.4	2.4	2.4
0.868	-102.4	3.2	3.2	3.2	3.2
0.87	-102.4	3.2	2.4	3.2	2.4
0.872	-102.4	4	3.2	3.2	3.2
0.874	-102.4	4	3.2	3.2	3.2
0.876	-102.4	4	3.2	3.2	2.4
0.878	-102.4	3.2	2.4	3.2	2.4
0.88	-102.4	3.2	3.2	2.4	2.4
0.882	-102.4	3.2	2.4	3.2	4
0.884	-102.4	3.2	2.4	3.2	3.2
0.886	-102.4	4	2.4	2.4	2.4
0.888	-102.4	3.2	2.4	3.2	3.2
0.89	-102.4	2.4	2.4	2.4	2.4
0.892	-102.4	4	3.2	3.2	2.4
0.894	-102.4	4	2.4	2.4	3.2
0.896	-102.4	3.2	2.4	3.2	2.4
0.898	-102.4	4	3.2	2.4	4
0.9	-102.4	3.2	2.4	3.2	3.2
0.902	-102.4	3.2	2.4	3.2	3.2
0.904	-102.4	3.2	2.4	2.4	2.4
0.906	-102.4	3.2	2.4	3.2	2.4
0.908	-102.4	3.2	3.2	3.2	4
0.91	-102.4	4	2.4	2.4	3.2
0.912	-102.4	3.2	2.4	4	3.2
0.914	-102.4	3.2	2.4	3.2	3.2
0.916	-102.4	3.2	1.6	3.2	2.4
0.918	-102.4	3.2	3.2	2.4	2.4
0.92	-102.4	3.2	2.4	2.4	3.2
0.922	-102.4	4	2.4	3.2	3.2
0.924	-102.4	3.2	4	2.4	3.2
0.926	-102.4	3.2	3.2	4	3.2
