Time	1st	2nd	3rd	4th	5th
0.82	3.2	2.4	3.2	3.2	2.4
0.822	2.4	3.2	4	3.2	3.2
0.824	2.4	2.4	3.2	3.2	3.2
0.826	3.2	2.4	2.4	3.2	3.2
0.828	2.4	1.6	2.4	3.2	3.2
0.83	2.4	2.4	2.4	2.4	3.2
0.832	2.4	3.2	2.4	3.2	2.4
0.834	2.4	3.2	1.6	3.2	3.2
0.836	2.4	2.4	2.4	3.2	3.2
0.838	4	2.4	2.4	3.2	3.2
0.84	1.6	2.4	2.4	4	3.2
0.842	2.4	3.2	2.4	2.4	2.4
0.844	2.4	3.2	3.2	3.2	1.6
0.846	2.4	2.4	2.4	1.6	3.2
0.848	3.2	2.4	2.4	2.4	4
0.85	2.4	1.6	2.4	3.2	3.2
0.852	2.4	2.4	3.2	3.2	2.4
0.854	2.4	3.2	2.4	3.2	2.4
0.856	2.4	2.4	3.2	2.4	2.4
0.858	1.6	2.4	2.4	2.4	2.4
0.86	2.4	3.2	3.2	3.2	2.4
0.862	2.4	2.4	2.4	3.2	1.6
0.864	2.4	2.4	2.4	2.4	2.4
0.866	2.4	2.4	3.2	3.2	2.4
0.868	3.2	3.2	3.2	3.2	2.4
0.87	3.2	3.2	4	3.2	3.2
0.872	3.2	2.4	1.6	2.4	3.2
0.874	2.4	2.4	2.4	2.4	2.4
0.876	2.4	3.2	3.2	2.4	2.4
0.878	1.6	2.4	3.2	4	3.2
0.88	3.2	2.4	2.4	2.4	3.2
0.882	2.4	3.2	1.6	2.4	3.2
0.884	2.4	2.4	3.2	2.4	2.4
0.886	1.6	3.2	2.4	2.4	3.2
0.888	2.4	2.4	3.2	2.4	2.4
0.89	2.4	2.4	2.4	3.2	2.4
0.892	2.4	2.4	2.4	3.2	2.4
0.894	3.2	2.4	2.4	2.4	3.2
0.896	2.4	3.2	2.4	3.2	3.2
0.898	2.4	1.6	2.4	3.2	3.2
0.9	3.2	3.2	2.4	3.2	3.2
0.902	2.4	3.2	2.4	2.4	3.2
0.904	2.4	2.4	3.2	3.2	3.2
0.906	2.4	2.4	3.2	2.4	3.2
0.908	3.2	2.4	2.4	3.2	2.4
0.91	3.2	3.2	3.2	2.4	3.2
0.912	2.4	3.2	3.2	3.2	3.2
0.914	3.2	3.2	1.6	3.2	2.4
0.916	2.4	2.4	3.2	2.4	2.4
0.918	2.4	2.4	2.4	2.4	2.4
0.92	1.6	2.4	3.2	2.4	2.4
0.922	3.2	3.2	2.4	3.2	2.4
0.924	3.2	3.2	3.2	3.2	3.2
0.926	2.4	3.2	3.2	2.4	3.2
0.928	2.4	3.2	3.2	3.2	3.2
0.93	2.4	2.4	2.4	3.2	3.2
0.932	2.4	3.2	3.2	2.4	3.2
0.934	2.4	2.4	2.4	3.2	2.4
0.936	2.4	3.2	2.4	1.6	3.2
0.938	2.4	2.4	3.2	2.4	2.4
0.94	2.4	2.4	3.2	2.4	2.4
0.942	2.4	3.2	2.4	3.2	1.6
0.944	3.2	2.4	3.2	2.4	3.2
0.946	2.4	3.2	4	2.4	3.2
0.948	3.2	2.4	2.4	2.4	3.2
0.95	2.4	3.2	2.4	3.2	2.4
0.952	2.4	2.4	3.2	2.4	2.4
0.954	3.2	2.4	2.4	2.4	2.4
0.956	2.4	4	2.4	2.4	3.2
0.958	2.4	2.4	3.2	3.2	2.4
0.96	2.4	2.4	2.4	2.4	3.2
0.962	2.4	3.2	3.2	3.2	3.2
0.964	2.4	2.4	3.2	3.2	2.4
0.966	3.2	2.4	3.2	2.4	3.2
