Time	1st	2nd	3rd	4th	5th
1.056	2.4	3.2	4	4.8	4
1.058	2.4	4	4.8	4	4
1.06	2.4	4.8	4	4	4
1.062	1.6	4	4	4	3.2
1.064	3.2	4.8	4	4	4
1.066	2.4	4	4	5.6	4
1.068	3.2	5.6	4	4	4
1.07	2.4	4	4.8	4	4
1.072	2.4	5.6	4.8	4	4
1.074	2.4	4.8	4	4.8	4
1.076	3.2	4	4	4.8	4
1.078	2.4	4	4.8	4	4
1.08	2.4	4	4	4	4
1.082	2.4	4.8	4	4.8	4.8
1.084	2.4	4.8	4	3.2	4
1.086	3.2	4	4	4	3.2
1.088	2.4	4	4	4.8	4
1.09	2.4	4	4	4.8	4
1.092	2.4	4	4	4	4
1.094	2.4	4.8	4	4	4
1.096	2.4	4	4.8	4	4
1.098	3.2	4	4.8	4	4
1.1	2.4	4	4.8	4	4
1.102	4	4	4	4	4
1.104	2.4	4.8	4	4	4
1.106	2.4	4.8	4	4	4
1.108	2.4	4.8	4.8	4	4
1.11	2.4	4.8	4	4	4
1.112	3.2	4	4	4.8	4
1.114	3.2	4	4	4	4
1.116	2.4	4	4	4	4
1.118	2.4	4	4	4	3.2
1.12	3.2	4	4	4.8	4
1.122	2.4	4	4	4	4
1.124	2.4	4	4	4	4
1.126	2.4	4.8	4	4	4
1.128	2.4	4.8	4.8	4.8	4
1.13	2.4	4	4	4	4
1.132	2.4	4.8	4	4	4
1.134	2.4	4	4	4	4
1.136	2.4	4	4	4	4.8
1.138	3.2	4	4.8	4	4
1.14	2.4	4	4	4	4
1.142	3.2	4	4.8	4	4
1.144	2.4	4	4.8	4.8	4
1.146	2.4	4.8	4	4	4
1.148	1.6	4.8	4	4.8	3.2
1.15	3.2	4.8	4.8	4.8	3.2
1.152	2.4	4	4	4	4
1.154	2.4	4.8	4	4	3.2
1.156	2.4	3.2	4	4	4
1.158	2.4	3.2	4	5.6	4
1.16	2.4	4	4	4	4
1.162	0.8	3.2	4	4.8	4
1.164	3.2	4	4	4	4
1.166	2.4	4.8	4	4	4
1.168	3.2	4.8	4	4	4
1.17	2.4	4	4	4	4
1.172	2.4	4	4	4	4
1.174	2.4	4	4	4	4
1.176	3.2	4.8	4	4	4
1.178	2.4	4.8	4.8	4.8	4
1.18	2.4	4	4.8	4	3.2
1.182	2.4	4	4	4	4
1.184	2.4	4	4	4	4
1.186	2.4	3.2	4.8	4	4
1.188	3.2	5.6	4.8	4	4.8
1.19	2.4	4.8	4.8	4.8	4
1.192	3.2	4.8	4	4	3.2
1.194	2.4	4	4	4.8	4.8
1.196	2.4	4	3.2	4.8	4
1.198	2.4	4.8	4.8	4	4
1.2	2.4	4	4	4	4
1.202	1.6	4.8	4.8	4	2.4
1.204	3.2	4	4	4.8	4.8
1.206	2.4	4	4	4	4
1.208	2.4	4.8	4	4	4
1.21	2.4	4	4	4	4
1.212	2.4	4	4.8	4	3.2
1.214	3.2	4.8	4	4	3.2
1.216	2.4	4	3.2	4	4
1.218	2.4	4	4	4	3.2
1.22	2.4	4	4.8	4	3.2
1.222	3.2	4	4.8	4	4.8
1.224	2.4	4	4	4	4.8
1.226	3.2	4	4.8	4	4
1.228	3.2	4	4.8	4	4
1.23	2.4	4.8	4	4	4
1.232	2.4	4	4	4	3.2
1.234	2.4	4	4	4	4
1.236	2.4	3.2	4	4	4
1.238	2.4	4.8	4	4.8	4
1.24	3.2	4	4	4	4
