Time	1st	2nd	3rd	4th	5th
0.464	4.8	4	4.8	-102.4	-102.4
0.466	4	4	4	-102.4	-102.4
0.468	4.8	4	4	-102.4	-102.4
0.47	4	4.8	4.8	-102.4	-102.4
0.472	4.8	4	4	-102.4	-102.4
0.474	4	4	4	-102.4	-102.4
0.476	4.8	4	4	-102.4	-102.4
0.478	4	4.8	4.8	-102.4	-102.4
0.48	4	4.8	4	-102.4	-102.4
0.482	4.8	4.8	4	-102.4	-102.4
0.484	4.8	4	4	-102.4	-102.4
0.486	4.8	4	4	-102.4	-102.4
0.488	4	4	4	-102.4	-102.4
0.49	4	3.2	4	-102.4	-102.4
0.492	4.8	4.8	4	-102.4	-102.4
0.494	4	4	4.8	-102.4	-102.4
0.496	4.8	4.8	4	-102.4	-102.4
0.498	4	4	4	-102.4	-102.4
0.5	4.8	4	4	-102.4	-102.4
0.502	4.8	4	4	-102.4	-102.4
0.504	4.8	4	4	-102.4	-102.4
0.506	4.8	4	4	-102.4	-102.4
0.508	4.8	4	4	-102.4	-102.4
0.51	4.8	4	4	-102.4	-102.4
0.512	4.8	4.8	4.8	-102.4	-102.4
0.514	4.8	4.8	4.8	-102.4	-102.4
0.516	4.8	4	4	-102.4	-102.4
0.518	4	4	4.8	-102.4	-102.4
0.52	4	4.8	4	-102.4	-102.4
0.522	4	4	4	-102.4	-102.4
0.524	4.8	4.8	4	-102.4	-102.4
0.526	4.8	4	4	-102.4	-102.4
0.528	4	4	5.6	-102.4	-102.4
0.53	4.8	4	4	-102.4	-102.4
0.532	4	4	4	-102.4	-102.4
0.534	4	4	4	-102.4	-102.4
0.536	4.8	4	4	-102.4	-102.4
0.538	4	4	4	-102.4	-102.4
0.54	4.8	4.8	3.2	-102.4	-102.4
0.542	4	4	4	-102.4	-102.4
0.544	4	4	4	-102.4	-102.4
0.546	4	4.8	4	-102.4	4.8
0.548	4	4	4	-102.4	4
0.55	4.8	4	4	-102.4	4
0.552	4.8	4	4	-102.4	4
0.554	4.8	4.8	4	-102.4	4
0.556	4.8	4.8	4	-102.4	4
0.558	4.8	4	4.8	-102.4	4
0.56	4.8	4	4	-102.4	4
0.562	4	4	4	-102.4	4
0.564	4.8	4	4	-102.4	4
0.566	4	4.8	4	-102.4	4
0.568	4.8	4	4	-102.4	4
0.57	4.8	4	4	-102.4	4.8
0.572	4	4	4	-102.4	4
0.574	4	4	4	-102.4	4
0.576	4.8	4.8	4	-102.4	4
0.578	4.8	4	4	-102.4	4
0.58	4	4.8	4.8	-102.4	4
0.582	4	4	4	-102.4	4
0.584	4.8	4	4	-102.4	4.8
0.586	4.8	4	4	-102.4	4
0.588	4.8	4	4	-102.4	4
0.59	4	4	4	-102.4	4.8
0.592	4	4	4	-102.4	4
0.594	4.8	4.8	4	-102.4	3.2
0.596	4.8	4	4	-102.4	4
0.598	4	4	4.8	-102.4	4
0.6	4	4	4	-102.4	4
0.602	4	4	3.2	-102.4	4
0.604	4.8	4	3.2	-102.4	4
0.606	4.8	4	4	-102.4	4
0.608	4.8	4	3.2	-102.4	4.8
0.61	4.8	4	4	-102.4	4
0.612	4.8	4	4	-102.4	4.8
0.614	4	4	4	-102.4	4
0.616	4	4.8	4	-102.4	4
0.618	4	4.8	4	-102.4	4.8
0.62	5.6	4	4	-102.4	4
0.622	4	4	4	-102.4	4
0.624	4	3.2	4	-102.4	3.2
0.626	4	4	4	-102.4	4
0.628	4.8	4	4	-102.4	4
0.63	4.8	4.8	3.2	-102.4	5.6
0.632	4	4	4	-102.4	4
0.634	4	4	3.2	-102.4	4
0.636	4	4	4	-102.4	4
0.638	4.8	4.8	4.8	-102.4	4
0.64	4	4	4	-102.4	4
0.642	4.8	4.8	4	-102.4	4
0.644	4	4	4	-102.4	4
0.646	4	4	4	-102.4	4
0.648	5.6	4.8	4	-102.4	4
0.65	4.8	4	4	-102.4	4
0.652	4	4	4	-102.4	4
0.654	4.8	4.8	4	-102.4	4
0.656	3.2	4	4	-102.4	4
0.658	4.8	4.8	4	-102.4	4
0.66	4.8	4.8	4	-102.4	4
0.662	4	4	4	-102.4	4.8
0.664	4	4	4	-102.4	4
0.666	4	4	4	-102.4	4
0.668	4.8	4	4.8	-102.4	4
0.67	4.8	4.8	4	-102.4	4.8
0.672	4.8	4.8	4	-102.4	4
0.674	4.8	4	3.2	-102.4	4.8
0.676	4	4.8	4	-102.4	4.8
0.678	4	4	3.2	-102.4	4
0.68	4.8	4.8	4	-102.4	4
0.682	4.8	4	4.8	-102.4	4
0.684	4.8	4	4	-102.4	4
0.686	4.8	4	3.2	-102.4	4
0.688	4.8	4	4	-102.4	4
0.69	4.8	4.8	4.8	-102.4	4
0.692	4	4	4	-102.4	4
0.694	4.8	4.8	4	-102.4	3.2
0.696	4	4	4	-102.4	4.8
0.698	4.8	4	4.8	-102.4	4
0.7	4	4	4	-102.4	4
0.702	4	4	4.8	4	4
0.704	4	4	4	4	4
0.706	4.8	4	4	4	4
0.708	4	4	4	3.2	4
0.71	4	4	4.8	4	4
0.712	4	4	4	3.2	4
0.714	4.8	4	4	4	4.8
0.716	4.8	4.8	4	4	4
0.718	4.8	4	4	3.2	4.8
0.72	4.8	4	3.2	3.2	4
0.722	4	4	4	4	4
0.724	4	4	4	4	4.8
0.726	4.8	4.8	4	4	4
0.728	4	4	4	4	4
0.73	4	4	4	4	4
0.732	4.8	4	4	4	4
0.734	4.8	4	3.2	4.8	4
0.736	4.8	4	3.2	4.8	4.8
0.738	4	4	3.2	3.2	4
0.74	4	4	4.8	4	4
0.742	4.8	4	4	4	4
0.744	3.2	4.8	4.8	4	4.8
0.746	4	4.8	3.2	3.2	4
0.748	4.8	4	4	4	4.8
0.75	4	4	4	4	3.2
0.752	4	4	4.8	4	4
0.754	4	4	4.8	4	4
0.756	4	4	4	4	4
0.758	5.6	4	4	3.2	4
0.76	4.8	4	3.2	4	4.8
0.762	4.8	4	4	4	4
0.764	4	4	4	4	5.6
0.766	4.8	4	4	3.2	4
0.768	4	4.8	4	4	4
0.77	4.8	3.2	4.8	3.2	4
0.772	4	4.8	4.8	4	4
0.774	4.8	4	4	4	4
0.776	5.6	4	4	4	4
0.778	4.8	4	4	4	4.8
0.78	4	4	4	4	4
0.782	4.8	4	4	4	4
0.784	4	4	4	4	4
0.786	4.8	4.8	4	4	4
0.788	4	4.8	4	4	4
0.79	4	4	3.2	3.2	4.8
0.792	4	4	4	4	4
0.794	4	3.2	4.8	4	4
0.796	4.8	4.8	4	4	4
0.798	4.8	4	4	3.2	4
0.8	4	4.8	4	3.2	4.8
0.802	4.8	3.2	4	4	5.6
